@key	@role	persName	fichier
anne_d_autriche		Reyne	merveilles17_ms_pie-bizincourt
anne_d_autriche		Reyne	merveilles17_ms_pie-bizincourt
anne_d_autriche		Reyne	merveilles17_ms_pie-bizincourt
louisxiv	organisation	Le Roy	merveilles17_ms_piephilidor_001
marie_therese anne_d_autriche	destinataire	Reines	merveilles17_ms_piephilidor_001
louisxiv	organisation	le Roy	merveilles17_ms_piephilidor_001
louisxiv		sa Majesté	merveilles17_ms_piephilidor_001
louisxiv		Roy	merveilles17_ms_piephilidor_001
vigarani	organisation	Monsieur de Vigarani	merveilles17_ms_piephilidor_001
louisxiv	organisation	Roy	merveilles17_ms_piephilidor_001
saint_aignan	auteur	Duc de St Aignan	merveilles17_ms_piephilidor_001
arioste		Arioste	merveilles17_ms_piephilidor_001
desbardins	acteur	Mr. des Bardins	merveilles17_ms_piephilidor_001
louisxiv		Roy	merveilles17_ms_piephilidor_001
artagnan	acteur	Mr. d’Artagnan	merveilles17_ms_piephilidor_001
louisxiv		sa Majesté	merveilles17_ms_piephilidor_001
louisxiv		sa Majesté	merveilles17_ms_piephilidor_001
perigny	auteur	Président de Perigny	merveilles17_ms_piephilidor_001
saint_aignan		Ducs de St. Aignan	merveilles17_ms_piephilidor_001
anne_de_noailles		de Noailles	merveilles17_ms_piephilidor_001
saint_aignan		Duc de	merveilles17_ms_piephilidor_001
saint_aignan		St. Aignant	merveilles17_ms_piephilidor_001
anne_de_noailles		Duc de Noailles	merveilles17_ms_piephilidor_001
	musicien	Quatre Trompettes	merveilles17_ms_piephilidor_001
	musicien	deux Tymballiers	merveilles17_ms_piephilidor_001
saint_aignan	acteur	Duc de St. Aignan	merveilles17_ms_piephilidor_001
saint_aignan	destinataire	Duc de St. Aignant	merveilles17_ms_piephilidor_001
	musicien	Huict Trompettes	merveilles17_ms_piephilidor_001
	musicien	2 Tymbaliers	merveilles17_ms_piephilidor_001
louisxiv	acteur	Roy	merveilles17_ms_piephilidor_001
louisxiv	acteur	Sa Majesté	merveilles17_ms_piephilidor_001
louisxiv	destinataire	Roy	merveilles17_ms_piephilidor_001
anne_de_noailles	acteur	Duc de Noailles	merveilles17_ms_piephilidor_001
louisxiv		Roy	merveilles17_ms_piephilidor_001
anne_de_noailles	acteur	Duc de Noailles	merveilles17_ms_piephilidor_001
henri_ii_de_guise	acteur	Duc de Guise	merveilles17_ms_piephilidor_001
henri_de_lorraine	acteur	Comte d’Armagnac	merveilles17_ms_piephilidor_001
henri_ii_de_guise	acteur	Duc de Guise	merveilles17_ms_piephilidor_001
henri_de_lorraine	acteur	Comte d’Armagnac	merveilles17_ms_piephilidor_001
jb_gaston_foix_candale	acteur	Ducs de Foix	merveilles17_ms_piephilidor_001
armand_du_cambout	acteur	de Coaslin	merveilles17_ms_piephilidor_001
jb_gaston_foix_candale	acteur	Duc de Foix	merveilles17_ms_piephilidor_001
armand_du_cambout	acteur	Duc de Coaslin	merveilles17_ms_piephilidor_001
henri_de_daillon	acteur	Comte du Lude	merveilles17_ms_piephilidor_001
francois_vii_de_la_rochefoucauld	acteur	Prince de  Marsillac	merveilles17_ms_piephilidor_001
henri_de_daillon	acteur	Comte du Lude	merveilles17_ms_piephilidor_001
francois_vii_de_la_rochefoucauld	acteur	Prince de Marsillac	merveilles17_ms_piephilidor_001
louis_marie_aumont_rochebaron	acteur	Marquis de Villequier	merveilles17_ms_piephilidor_001
cm_de_belleforiere	acteur	de Soyecourt	merveilles17_ms_piephilidor_001
louis_marie_aumont_rochebaron	acteur	Marquis de Villequier	merveilles17_ms_piephilidor_001
cm_de_belleforiere	acteur	Marquis de Soyecourt	merveilles17_ms_piephilidor_001
louis_crevant	acteur	Marquis d’Humieres	merveilles17_ms_piephilidor_001
jf_de_labaume	acteur	de la Valliere	merveilles17_ms_piephilidor_001
louis_crevant	acteur	Marquis d’Humieres	merveilles17_ms_piephilidor_001
jf_de_labaume	acteur	Marquis de la Valliere	merveilles17_ms_piephilidor_001
hj_bourbon_conde	acteur	Monsieur le Duc	merveilles17_ms_piephilidor_001
hj_bourbon_conde	acteur	Monsieur le Duc	merveilles17_ms_piephilidor_001
millet	acteur	Sr Millet	merveilles17_ms_piephilidor_001
hj_bourbon_conde	acteur	Mr le Duc	merveilles17_ms_piephilidor_001
henri_ii_de_guise	acteur	Duc de Guise	merveilles17_ms_piephilidor_001
henri_de_lorraine	acteur	Comte d’Armagnac	merveilles17_ms_piephilidor_001
jb_gaston_foix_candale	acteur	Duc de Foix	merveilles17_ms_piephilidor_001
armand_du_cambout	acteur	duc de Coaslin	merveilles17_ms_piephilidor_001
henri_de_daillon	acteur	Comte du Lude	merveilles17_ms_piephilidor_001
francois_vii_de_la_rochefoucauld	acteur	Prince de Marsillac	merveilles17_ms_piephilidor_001
louis_marie_aumont_rochebaron	acteur	Marquis de Villequier	merveilles17_ms_piephilidor_001
cm_de_belleforiere	acteur	Marquis de Soye-cour	merveilles17_ms_piephilidor_001
louis_crevant	acteur	Marquis d’Humieres	merveilles17_ms_piephilidor_001
jf_de_labaume	acteur	Marquis de la Valliere	merveilles17_ms_piephilidor_001
hj_bourbon_conde	acteur	Monsieur le Duc	merveilles17_ms_piephilidor_001
marie_therese anne_d_autriche		les Reines	merveilles17_ms_piephilidor_001
	musicien	le Trompettes	merveilles17_ms_piephilidor_001
	musicien	Les Tymballiers	merveilles17_ms_piephilidor_001
Louisxiv		Le Roy	merveilles17_ms_piephilidor_001
hj_bourbon_conde		Mr Le Duc	merveilles17_ms_piephilidor_001
louisxiv		sa Majesté	merveilles17_ms_piephilidor_001
anne_de_noailles		Les Ducs de Noailles	merveilles17_ms_piephilidor_001
saint_aignan		de Saint-Aignant	merveilles17_ms_piephilidor_001
mlle_de_brie	acteur	Mademoiselle de Brie	merveilles17_ms_piephilidor_001
marie_therese		la Reine	merveilles17_ms_piephilidor_001
la_grange	acteur	le sieur de la Grange	merveilles17_ms_piephilidor_001
louisxiv		Loüis	merveilles17_ms_piephilidor_001
marie_therese		Reyne	merveilles17_ms_piephilidor_001
louisxiv		Roy	merveilles17_ms_piephilidor_001
louisxiv	participant	le Roy	merveilles17_ms_piephilidor_001
anne_de_noailles	participant	Duc de Guise	merveilles17_ms_piephilidor_001
cm_de_belleforiere	participant	Marquis de Soye-court	merveilles17_ms_piephilidor_001
jf_de_labaume	participant	de la Valliere	merveilles17_ms_piephilidor_001
anne_d_autriche		la Reine Mere	merveilles17_ms_piephilidor_001
	musicien	Trente-quatre Concertants	merveilles17_ms_piephilidor_001
louisxiv marie_therese anne_d_autriche	convive	leurs Majestez	merveilles17_ms_piephilidor_001
therese_duparc	acteur	Mademoiselle du Parc	merveilles17_ms_piephilidor_001
gros_rene	acteur	le sieur du Parc	merveilles17_ms_piephilidor_001
la_thorilliere	acteur	le Sieur de la Thorilliere	merveilles17_ms_piephilidor_001
louis_bejart	acteur	le Sieur Bejar	merveilles17_ms_piephilidor_001
	organisation	quarante huict personnes	merveilles17_ms_piephilidor_001
	musicien	Quatorze Concertans	merveilles17_ms_piephilidor_001
louisxiv		Roy	merveilles17_ms_piephilidor_001
	convive	les Dames	merveilles17_ms_piephilidor_001
marie_therese		la Reyne	merveilles17_ms_piephilidor_001
marie_therese	destinataire	la Reyne	merveilles17_ms_piephilidor_001
marie_therese	destinataire	la Reine	merveilles17_ms_piephilidor_001
	musicien	Trente-six violons	merveilles17_ms_piephilidor_001
	participant	Messieurs de la Marche	merveilles17_ms_piephilidor_001
	participant	Parfait Pere	merveilles17_ms_piephilidor_001
	participant	Frere	merveilles17_ms_piephilidor_001
	participant	Fils	merveilles17_ms_piephilidor_001
louisxiv marie_therese anne_d_autriche	convive	Leurs Majestez	merveilles17_ms_piephilidor_001
anne_d_autriche	convive	La Reine mere	merveilles17_ms_piephilidor_001
louisxiv	convive	Le Roy	merveilles17_ms_piephilidor_001
elisabeth_orleans_alençon	convive	Mademoiselle d’Alençon	merveilles17_ms_piephilidor_001
maille_breze_conde	convive	Madame la Princesse	merveilles17_ms_piephilidor_001
marie_lorraine_elbeuf	convive	Mademoiselle d’Elboeuf	merveilles17_ms_piephilidor_001
beauvilliers_bethune	convive	Madame de Bethune	merveilles17_ms_piephilidor_001
lansac_crequi	convive	Madame la Duchesse de Crequy	merveilles17_ms_piephilidor_001
marie_therese	convive	LA REINE	merveilles17_ms_piephilidor_001
marie_bourbon_carigan	convive	Madame de Carignan	merveilles17_ms_piephilidor_001
marie_bauffremont_fleix	convive	Madame de Flaix	merveilles17_ms_piephilidor_001
	convive	Madame la Duchesse de Foix	merveilles17_ms_piephilidor_001
	convive	Madame de Brancas	merveilles17_ms_piephilidor_001
angleique_baudeon_froulay	convive	Madame de Froulay	merveilles17_ms_piephilidor_001
baudean_parabere_navailles	convive	Madame la Duchesse de Nauailles	merveilles17_ms_piephilidor_001
	convive	Mademoiselle d’Ardennes	merveilles17_ms_piephilidor_001
	convive	Mademoiselle de Cologon	merveilles17_ms_piephilidor_001
	convive	Madame de Crussol	merveilles17_ms_piephilidor_001
julie_montausier	convive	Madame de Montauzier	merveilles17_ms_piephilidor_001
madame	convive	MADAME	merveilles17_ms_piephilidor_001
	convive	Madame la Princesse Benedicte	merveilles17_ms_piephilidor_001
anne_baviere_conde	convive	Madame la Duchesse	merveilles17_ms_piephilidor_001
diane_budos_rouvroy	convive	Madame de Rouuroy	merveilles17_ms_piephilidor_001
anne_de_la_mothe_houdancourt	convive	Mademoiselle de la Mothe	merveilles17_ms_piephilidor_001
	convive	Madame de Marsé	merveilles17_ms_piephilidor_001
louise_la_valliere	convive	Mademoiselle de la Valliere	merveilles17_ms_piephilidor_001
madeleine_du_gast_d_artigny	convive	Mademoiselle d’Artigny	merveilles17_ms_piephilidor_001
	convive	Mademoiselle du Belloy	merveilles17_ms_piephilidor_001
	convive	Mademoiselle de Dampierre	merveilles17_ms_piephilidor_001
	convive	Mademoiselle de Fiennes	merveilles17_ms_piephilidor_001
louisxiv marie_therese anne_d_autriche		leurs Matez	merveilles17_ms_piephilidor_001
armande_bejart	acteur	Mademoiselle de Moliere	merveilles17_ms_piephilidor_001
therese_duparc	acteur	Mademoiselle du Parc	merveilles17_ms_piephilidor_001
mlle_de_brie	acteur	Mademoiselle de Brie	merveilles17_ms_piephilidor_001
madeleine_bejart	acteur	Mademoiselle Bejar	merveilles17_ms_piephilidor_001
andre_hubert	acteur	Le Sieur Hubert	merveilles17_ms_piephilidor_001
la_grange	acteur	Le Sieur de la Grange	merveilles17_ms_piephilidor_001
du_croisy	acteur	Le Sieur de Croissy	merveilles17_ms_piephilidor_001
louis_bejart	acteur	Le Sieur Bejar	merveilles17_ms_piephilidor_001
moliere	acteur	Le Sieur de Moliere	merveilles17_ms_piephilidor_001
prevert	acteur	Le Sieur Preuertz	merveilles17_ms_piephilidor_001
moliere	acteur	le Sieur de Moliere	merveilles17_ms_piephilidor_001
manceau	danseur	Mr. Manceau	merveilles17_ms_piephilidor_001
chicanneau	danseur	Les Srs. Chicanneau	merveilles17_ms_piephilidor_001
balthazrd_martinot	danseur	Baltazard	merveilles17_ms_piephilidor_001
noblet	danseur	Noblet	merveilles17_ms_piephilidor_001
bonard	danseur	Bonard	merveilles17_ms_piephilidor_001
magny	danseur	Magny	merveilles17_ms_piephilidor_001
la_pierre	danseur	la Pierre	merveilles17_ms_piephilidor_001
moliere	auteur	l’Autheur	merveilles17_ms_piephilidor_001
louisxiv	commanditaire	Roy	merveilles17_ms_piephilidor_001
claude_legros	chanteur danseur	les Sieurs le Gros	merveilles17_ms_piephilidor_001
estival	chanteur danseur	Estiual	merveilles17_ms_piephilidor_001
louis_don	chanteur danseur	Don	merveilles17_ms_piephilidor_001
francois_blondel	chanteur danseur	Blondel	merveilles17_ms_piephilidor_001
mlle_de_la_barre	chanteur danseur	Mademoiselle de la Barre	merveilles17_ms_piephilidor_001
hilaire_dupuis	chanteur danseur	Mademoiselle Hilaire	merveilles17_ms_piephilidor_001
louisxiv marie_therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_ms_piephilidor_001
	musicien	Violons	merveilles17_ms_piephilidor_001
	musicien	Trompettes	merveilles17_ms_piephilidor_001
	musicien	Tymballiers	merveilles17_ms_piephilidor_001
anne_d_autriche	destinataire	la Reine Mere	merveilles17_ms_piephilidor_001
therese_duparc	acteur	Mademoiselle du Parc	merveilles17_ms_piephilidor_001
mlle_de_brie	acteur	Mademoiselle de Brie	merveilles17_ms_piephilidor_001
armande_bejart	acteur	Mademoiselle Moliere	merveilles17_ms_piephilidor_001
	musicien	Violons	merveilles17_ms_piephilidor_001
louisxiv		Roy	merveilles17_ms_piephilidor_001
louisxiv	participant	Sa Majesté	merveilles17_ms_piephilidor_001
louisxiv		Le Roy	merveilles17_ms_piephilidor_001
saint_aignan		Les Ducs de St. Aignan	merveilles17_ms_piephilidor_001
anne_de_noailles		de Noailles	merveilles17_ms_piephilidor_001
louisxiv		Roy	merveilles17_ms_piephilidor_001
marie_therese		la Reine	merveilles17_ms_piephilidor_001
louisxiv		le Roy	merveilles17_ms_piephilidor_001
armand_du_cambout	participant	le Marquis de Coaslin	merveilles17_ms_piephilidor_001
cm_de_belleforiere		le Marquis de Soyecourt	merveilles17_ms_piephilidor_001
saint_aignan		le Duc de St. Aignant	merveilles17_ms_piephilidor_001
cm_de_belleforiere		le Marquis de Soyecourt	merveilles17_ms_piephilidor_001
antoine_iii_de_gramont		le Mareschal Duc de Grammont	merveilles17_ms_piephilidor_001
louisxiv		Le Roy	merveilles17_ms_piephilidor_001
louisxiv		sa Majesté	merveilles17_ms_piephilidor_001
moliere		le Sieur de Moliere	merveilles17_ms_piephilidor_001
saint_aignan	participant	le Duc	merveilles17_ms_piephilidor_001
cm_de_belleforiere	participant	ce Marquis	merveilles17_ms_piephilidor_001
louisxiv		le Roy	merveilles17_ms_piephilidor_001
saint_aignan		Le Duc de St. Aignan	merveilles17_ms_piephilidor_001
cm_de_belleforiere		Soyecourt	merveilles17_ms_piephilidor_001
louisxiv		le Roy	merveilles17_ms_piephilidor_001
marie_therese anne_d_autriche		les Reines	merveilles17_ms_piephilidor_001
monsieur		Monsieur	merveilles17_ms_piephilidor_001
madame		Madame	merveilles17_ms_piephilidor_001
		les Dames	merveilles17_ms_piephilidor_001
louisxiv		Sa Majesté	merveilles17_ms_piephilidor_001
marie_therese		la Reine	merveilles17_ms_piephilidor_001
louisxiv		Le Roy	merveilles17_ms_piephilidor_001
louisxiv		Sa Majesté	merveilles17_ms_piephilidor_001
saint_aignan		Duc de St. Aignan	merveilles17_ms_piephilidor_001
louisxiv		sa Majesté	merveilles17_ms_piephilidor_001
moliere		le sieur de Moliere	merveilles17_ms_piephilidor_001
louisxiv		le Roy	merveilles17_ms_piephilidor_001
moliere		l’Auteur	merveilles17_ms_piephilidor_001
louisxiv		le Roy	merveilles17_ms_piephilidor_001
louisxiv		Sa Majesté	merveilles17_ms_piephilidor_001
saint_aignan		le Duc de St. Aignt	merveilles17_ms_piephilidor_001
louisxiv		sa Majesté	merveilles17_ms_piephilidor_001
louisxiv		Roy	merveilles17_ms_piephilidor_001
louisxiv		sa Majesté	merveilles17_ms_piephilidor_001
moliere	auteur	Sieur de Moliere	merveilles17_ms_piephilidor_001
louisxiv		le Roy	merveilles17_ms_piephilidor_001
colbert	organisation	Mr. Colbert	merveilles17_ms_piephilidor_001
saint_aignan		le Duc de St. Aignant	merveilles17_ms_piephilidor_001
perigny	auteur	President de Perigny	merveilles17_ms_piephilidor_001
marie_therese anne_d_autriche	destinataire	des Reines	merveilles17_ms_piephilidor_001
benserades	auteur	Mr de Bensserade	merveilles17_ms_piephilidor_001
bontemps	organisation	Mr. Bontemps	merveilles17_ms_piephilidor_001
de_launay	organisation	Mr de Launay	merveilles17_ms_piephilidor_001
louisxiv		Roy	merveilles17_ms_piephilidor_001
louisxiv		sa Majesté	merveilles17_ms_piephilidor_001
cesar_choiseul_plessis		Maréchal du Plessis	merveilles17_p_gazette16640216
		Armée du Roy	merveilles17_p_gazette16640216
marquis_fourilles		Marquis de Fourilles	merveilles17_p_gazette16640216
charles_joseph_autriche		Archiduc Charles Joseph	merveilles17_p_gazette16640216
pietro_strozzi		Comte Strozzi	merveilles17_p_gazette16640216
leopold_Ier_autriche		Sa Majesté Impériale	merveilles17_p_gazette16640216
louisxiv		Roy	merveilles17_p_gazette16640216
marie_therese anne_d_autriche		Reynes	merveilles17_p_gazette16640216
louisxiv marie_therese anne_d_autriche		Leurs Majestez	merveilles17_p_gazette16640216
michel_chabenat_bonneuil		Sieur de Bonneüil	merveilles17_p_gazette16640216
louisxiv	danseur	Roy	merveilles17_p_gazette16640216
anne_d_autriche		Reyne Mére	merveilles17_p_gazette16640216
madame		Madame	merveilles17_p_gazette16640216
hj_bourbon_conde		le Prince	merveilles17_p_gazette16640216
maille_breze_conde		la Princesse de Condé	merveilles17_p_gazette16640216
anne_baviere_conde		la Duchesse d’Engüyen	merveilles17_p_gazette16640216
louisxiv		Roy	merveilles17_p_gazette16640216
saint_aignan	acteur	Duc de Saint Agnan	merveilles17_p_gazette16640216
olympe_mancini_soissons		Comtesse de Soissons	merveilles17_p_gazette16640216
		sept autres Dames de la Cour	merveilles17_p_gazette16640216
marie_therese	acteur	Reyne	merveilles17_p_gazette16640216
hj_bourbon_conde		Duc d’Enguyen	merveilles17_p_gazette16640216
maximillien_IV_pierre_sully		Duc de Sully	merveilles17_p_gazette16640216
cm_de_belleforiere		Marquis de Villequier	merveilles17_p_gazette16640216
magny		de Villeroy	merveilles17_p_gazette16640216
henri_de_lorraine		Comte d’Armagnac	merveilles17_p_gazette16640216
henri_de_daillon	participant	Comte du Lude	merveilles17_p_gazette16640216
cm_de_belleforiere	participant	Marquis de Saucourt	merveilles17_p_gazette16640216
florimond_ier_brulart	participant	de Genlis	merveilles17_p_gazette16640216
louisxiv		Roy	merveilles17_p_gazette16640216
monsieur		Monsieur	merveilles17_p_gazette16640216
henri_ii_de_guise		Duc de Guyse	merveilles17_p_gazette16640216
charles_ii_de_la_porte_meilleraye		Duc de la Meilleraye	merveilles17_p_gazette16640216
	participant	Clergé de cette Eglise	merveilles17_p_gazette16640216
	participant	Gentilshommes & Officiers de sa Maison	merveilles17_p_gazette16640216
	participant	80 Valets de pied	merveilles17_p_gazette16640216
armand_charles_de_la_porte_meilleraye	participant	Duc Mazarin	merveilles17_p_gazette16640216
jean_ruze_effiat	participant	l’Abbé d’Effiat	merveilles17_p_gazette16640216
henri_albert_cosse_brissac	participant	Ducs de Brissiac	merveilles17_p_gazette16640216
francois_hannibal_ii_estrees	participant	d’Etrées	merveilles17_p_gazette16640216
	participant	plusieurs Evesques	merveilles17_p_gazette16640216
marie_therese anne_d_autriche		les Reynes	merveilles17_p_gazette16640216
marie_cosse_brissac		Duchesse sa Veuve	merveilles17_p_gazette16640216
		le Comte Strozzi	merveilles17_p_gazette16640216
monsieur		Monsieur	merveilles17_p_gazette16640216
madame		Madame 	merveilles17_p_gazette16640216
		Sieur de S. Laurens	merveilles17_p_gazette16640216
monsieur		ce Prince	merveilles17_p_gazette16640216
louisxiv marie_therese anne_d_autriche		Leurs Majestez	merveilles17_p_gazette16640510
louis_grand_dauphin		Monseigneur le Dauphin	merveilles17_p_gazette16640510
monsieur		Monsieur	merveilles17_p_gazette16640510
madame		Madame	merveilles17_p_gazette16640510
anne_d_autriche		Reyne Mére	merveilles17_p_gazette16640510
marie_therese anne_d_autriche		les Reynes	merveilles17_p_gazette16640510
		les Dames	merveilles17_p_gazette16640510
		Princesses	merveilles17_p_gazette16640510
monsieur		Monsieur	merveilles17_p_gazette16640510
louisxiv marie_therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_p_gazette16640510
louisxiv		le Roy	merveilles17_p_gazette16640510
	participant	tous les Chevaliers	merveilles17_p_gazette16640510
jf_de_labaume	participant	Marquis de la Valliére	merveilles17_p_gazette16640510
anne_d_autriche		la Reyne Mére	merveilles17_p_gazette16640510
louisxiv marie_therese anne_d_autriche	convive	Leurs Majestez	merveilles17_p_gazette16640510
	convive	principales Dames	merveilles17_p_gazette16640510
louisxiv		Grand Monarque	merveilles17_p_gazette16640528
saint_aignan	auteur	Duc de S. Agnan	merveilles17_p_gazette16640528
marie_therese	destinataire	la Reyne	merveilles17_p_gazette16640528
saint_aignan	auteur	Duc de Saint Agnan	merveilles17_p_gazette16640528
marie_therese anne_d_autriche	spectateur	les Reynes	merveilles17_p_gazette16640528
marie_therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_p_gazette16640528
louisxiv	participant	le Roy	merveilles17_p_gazette16640528
	participant	les principaux Seigneurs	merveilles17_p_gazette16640528
louisxiv	participant	Sa Majesté	merveilles17_p_gazette16640528
saint_aignan	acteur	Duc de S. Agnan	merveilles17_p_gazette16640528
louisxiv	acteur	vn Roy	merveilles17_p_gazette16640528
louisxiv	acteur	Sa Majesté	merveilles17_p_gazette16640528
anne_de_noailles	acteur	Duc de Noailles	merveilles17_p_gazette16640528
heri_ii_de_guise	acteur	Duc de Guyse	merveilles17_p_gazette16640528
henri_de_lorraine	acteur	Comte d’ Armagnac	merveilles17_p_gazette16640528
henri_daillon_charles_de_foix	acteur	Ducs de Foix	merveilles17_p_gazette16640528
armand_du_cambout	acteur	de Coaslin	merveilles17_p_gazette16640528
henri_de_daillon	acteur	Comte de Lude	merveilles17_p_gazette16640528
francois_vii_de_la_rochefoucauld	acteur	Prince de Marillac	merveilles17_p_gazette16640528
antoine_d_aumont	acteur	Marquis de Villequier	merveilles17_p_gazette16640528
cm_de_belleforiere	acteur	Marquis de Soyecourt	merveilles17_p_gazette16640528
louis_crevant	acteur	Marquis d’Humiéres	merveilles17_p_gazette16640528
jf_de_labaume	acteur	Marquis de la Valliére	merveilles17_p_gazette16640528
hj_bourbon_conde	acteur	Duc d’Enguyen	merveilles17_p_gazette16640528
marie_therese anne_d-autriche	spectateur	les Reynes	merveilles17_p_gazette16640528
marie_therese	destinataire	la Reyne	merveilles17_p_gazette16640528
louisxiv	destinataire	Roy 	merveilles17_p_gazette16640528
louisxiv		Roy	merveilles17_p_gazette16640528
saint_aignan		Ducs de S. Agnan	merveilles17_p_gazette16640528
anne_de_noailles		de Noailles	merveilles17_p_gazette16640528
jf_de_labaume	participant	Marquis de la Valliere	merveilles17_p_gazette16640528
	musicien	Compagnie de 36 Concertans	merveilles17_p_gazette16640528
louisxiv marie_therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_p_gazette16640528
	participant	48 hommes	merveilles17_p_gazette16640528
marie_therese	destinataire	la Reyne	merveilles17_p_gazette16640528
	musicien	Bande de Concertans	merveilles17_p_gazette16640528
louisxiv marie_therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_p_gazette16640528
	musicien	Concertans	merveilles17_p_gazette16640528
	musicien	les Concertans	merveilles17_p_gazette16640528
louisxiv marie_therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_p_gazette16640528
	danseur	24 Danseurs	merveilles17_p_gazette16640528
louisxiv marie_therese anne_d_autriche	convive	Leurs Majestez	merveilles17_p_gazette16640528
monsieur	convive	Monsieur	merveilles17_p_gazette16640528
madame	convive	Madame	merveilles17_p_gazette16640528
	convive	les autres Princesses	merveilles17_p_gazette16640528
	convive	Dames	merveilles17_p_gazette16640528
	musicien	Concertans	merveilles17_p_gazette16640528
lully	musicien	Sieur Baptiste	merveilles17_p_gazette16640528
louisxiv	spectateur	Le Roy	merveilles17_p_gazette16640528
marie_therese anne_d_autriche	spectateur	les Reynes	merveilles17_p_gazette16640528
louisxiv marie_therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_p_gazette16640528
	musicien	Concertans	merveilles17_p_gazette16640528
louisxiv marie_therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_p_gazette16640528
louisxiv marie-therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_p_gazette16640528
anne_d_autriche	destinataire	Reyne Mére	merveilles17_p_gazette16640528
vigarani	organisation	Sieur Vigarani	merveilles17_p_gazette16640528
	musicien	Concertans	merveilles17_p_gazette16640528
louisxiv		Monarque	merveilles17_p_gazette16640528
marie_nemours	destinataire	Altesse	merveilles17_p_loret16640202
marie_therese anne_d_autriche		Les Reines	merveilles17_p_loret16640202
		Evesque	merveilles17_p_loret16640202
		Monsieur d’Acqs	merveilles17_p_loret16640202
		Leurs Majestez	merveilles17_p_loret16640202
		Les Prélats	merveilles17_p_loret16640202
		Les Personnes scientifiques	merveilles17_p_loret16640202
		Les Errans	merveilles17_p_loret16640202
		les Catholiques	merveilles17_p_loret16640202
		Les Courtizans	merveilles17_p_loret16640202
		les Bourgeois	merveilles17_p_loret16640202
		la Reine	merveilles17_p_loret16640202
		Dame de Beauvais	merveilles17_p_loret16640202
		Reine Mére	merveilles17_p_loret16640202
		Princes et Grands de la Cour	merveilles17_p_loret16640202
		Roy	merveilles17_p_loret16640202
		deux Egiptiennes	merveilles17_p_loret16640202
		Du-Parc	merveilles17_p_loret16640202
		Moliére	merveilles17_p_loret16640202
		Roy	merveilles17_p_loret16640202
		jeune Comte de Brienne	merveilles17_p_loret16640202
		Roy	merveilles17_p_loret16640202
		le Comte de Soissons	merveilles17_p_loret16640202
		Prince	merveilles17_p_loret16640202
		ma Princesse	merveilles17_p_loret16640202
		Commandant, Charnassé	merveilles17_p_loret16640216
		Louis	merveilles17_p_loret16640216
		Roy	merveilles17_p_loret16640216
		Roy	merveilles17_p_loret16640216
		Floridor	merveilles17_p_loret16640216
		Mademoiselle Des-Oeillets	merveilles17_p_loret16640216
		sieur Monfleury la Fille	merveilles17_p_loret16640216
		Monarque	merveilles17_p_loret16640216
		Monsieur d’Orleans	merveilles17_p_loret16640216
		Maint Prince, Duc et Pair de France	merveilles17_p_loret16640216
		La jeune Reine	merveilles17_p_loret16640216
		aimable Princesse,	merveilles17_p_loret16640216
		Qui de Soissons est la Comtesse	merveilles17_p_loret16640216
		Mademoizelle de Nemours	merveilles17_p_loret16640216
		Mademoiselle d’Aumale	merveilles17_p_loret16640216
		Dame de Créqui	merveilles17_p_loret16640216
		Madame de Foix	merveilles17_p_loret16640216
		Sully	merveilles17_p_loret16640216
		de Luynes	merveilles17_p_loret16640216
		Vilequier, Marquize	merveilles17_p_loret16640216
		de Montespan	merveilles17_p_loret16640216
		Dame de Vibray	merveilles17_p_loret16640216
		Montauzier	merveilles17_p_loret16640216
		Brancas	merveilles17_p_loret16640216
		Grancé	merveilles17_p_loret16640216
		Castelnau	merveilles17_p_loret16640216
		Mademoiselle de la Mothe	merveilles17_p_loret16640216
		Dardennes	merveilles17_p_loret16640216
		D’Arquien	merveilles17_p_loret16640216
		Cologon	merveilles17_p_loret16640216
		De-Pons	merveilles17_p_loret16640216
		Sévigny	merveilles17_p_loret16640216
		Cinq ou six Fillettes encor	merveilles17_p_loret16640216
		Mesdem. Hilaire	merveilles17_p_loret16640216
		Cercamanan	merveilles17_p_loret16640216
		Anne Bergeroti	merveilles17_p_loret16640216
		Balard	merveilles17_p_loret16640216
		Princesse de Nemours	merveilles17_p_loret16640216
marie_nemours	destinataire	Princesse	merveilles17_p_loret16640510
henri_cauchon_de_maupas		ancien Evesque Du Puy	merveilles17_p_loret16640510
louisxiv		Roy nôtre Maître	merveilles17_p_loret16640510
		Monsieur du Fresnoy	merveilles17_p_loret16640510
		Abbé de Jouïlliers	merveilles17_p_loret16640510
		Prieur de la Villette	merveilles17_p_loret16640510
		Prélat d’Evreux	merveilles17_p_loret16640510
		l’Abbé d’Abecourt	merveilles17_p_loret16640510
denis_le_coursonnais		Abbé de la Lucerne	merveilles17_p_loret16640510
		Monsieur de Coligny	merveilles17_p_loret16640510
louisxiv		Roy	merveilles17_p_loret16640510
		Coligny	merveilles17_p_loret16640510
